Stock Index,Stock Price
AD510,63.85469832130809
AD511,168.73221623116137
AD512,708.9486569185955
AD513,263.68028878544544
AD514,75.81956127943022
AD515,89.20864911823674
AD516,259.0949310302042
AD517,340.6789750042449
AD518,852.7394101086473
AD519,924.5124433263526
AD520,740.4214893680963
AD521,1461.7502474497614
AD522,647.9522251729765
AD523,498.54400618968486
AD524,767.5051685330044
AD525,321.93133811328937
AD526,482.83162423299655
AD527,445.2532961893361
AD528,-54.01657672522009
AD529,40.93094423825596
AD530,1168.9269012333866
AD531,395.5946296242147
AD532,164.88679606044445
AD533,903.120692703419
AD534,677.495581381009
AD535,1053.3984983865557
AD536,1.734153609672262
AD537,-12.609680425725742
AD538,983.3094023739073
AD539,719.7698605127467
AD540,69.7587256448935
AD541,515.7974074661851
AD542,568.3243150708028
AD543,557.2743906465097
AD544,238.19093501182545
AD545,1290.90698360972
AD546,-292.7426077913559
AD547,595.3582619029636
AD548,469.39850140047486
AD549,856.1786245355523
AD550,283.91321936538145
AD551,737.9587820097817
AD552,322.4327840650335
AD553,-93.91718198092781
AD554,764.9466416847816
AD555,334.85554710219174
AD556,631.3635553199664
AD557,359.53458443058776
AD558,542.5759009657794
AD559,1051.9279272795557
AD560,227.00130530234912
AD561,279.46137929286374
AD562,1136.447135306326
AD563,275.4653877792565
AD564,165.5884337249165
AD565,484.0903512190457
AD566,773.1159754050421
AD567,1087.1662631858217
AD568,642.7898456485067
AD569,77.48881707999669
AD570,912.5589243379869
AD571,1004.5466014867756
AD572,824.8648917845186
AD573,606.0824477136499
AD574,1018.8289456241938
AD575,811.141318451662
AD576,-321.87556197007075
AD577,502.0889464063408
AD578,1099.131284444134
AD579,829.0570690597316
AD580,202.36022738826864
AD581,13.209013698981494
AD582,292.2643160098281
AD583,1270.280153552983
AD584,742.0056862669529
AD585,54.816799623689235
AD586,261.8034446344865
AD587,752.9727911372726
AD588,221.79482086340283
AD589,222.91567999313952
AD590,771.2011606398393
AD591,808.9952962695535
AD592,476.729567080131
AD593,891.0316928758342
AD594,353.4514646895009
AD595,845.9919661960943
AD596,948.9603522268691
AD597,1389.3829815032068
AD598,1133.4208698366692
AD599,355.0985040792948
AD600,351.83936341458923
AD601,128.54873842106133
AD602,793.7924791783829
AD603,195.78242853546783
AD604,-67.75223349178293
AD605,668.8515787943849
AD606,919.9038103793786
AD607,47.809004159365486
AD608,436.6762948041262
AD609,633.8887611815763
AD610,-352.4137953030248
AD611,511.79096590465736
AD612,911.7349412444609
AD613,766.8016039879304
AD614,633.884750108659
AD615,350.8753909839875
AD616,535.573577501773
AD617,493.5109079098265
AD618,-80.4638426936375
AD619,410.4354038954914
AD620,836.3129055417747
AD621,709.0634618202372
AD622,-86.53298425909247
AD623,943.0398794330621
AD624,911.8107129980293
AD625,407.2677686235544
AD626,477.40606522718986
AD627,869.8561726338102
AD628,207.04835146770336
AD629,807.9600476321913
AD630,421.9219908531844
AD631,520.6808018844075
AD632,14.110220119143037
AD633,191.85018121201585
AD634,-125.84536383779687
AD635,63.35687926704384
AD636,506.58172342190585
AD637,104.17700822464144
AD638,561.2219101624229
AD639,694.6994881601837
AD640,334.31951280092267
AD641,731.6816650213806
AD642,753.2164300809253
AD643,635.8737461659867
AD644,306.485944229202
AD645,674.4889238339086
AD646,925.8195288060537
AD647,76.71088819355407
AD648,530.3305825421988
AD649,187.81403848724995
AD650,393.21836352432535
AD651,1041.806889194237
AD652,733.416287381964
AD653,411.3597652300782
AD654,724.3546710824018
AD655,240.6223402433003
AD656,807.4129715553582
AD657,822.7811759560967
AD658,151.6971879549002
AD659,1169.4293245599106
AD660,452.94374811103467
AD661,1143.7402944104597
AD662,497.83212797977933
AD663,369.18221578923624
AD664,497.37629898244757
AD665,129.50038194364572
AD666,384.266167044393
AD667,337.3619422603201
AD668,270.041314839483
AD669,271.4369323435252
AD670,1199.6521030397112
AD671,775.054150257147
AD672,723.0596280629283
AD673,902.4328162514372
AD674,735.1854147367486
AD675,289.5822117372636
AD676,970.6255899131014
AD677,507.27421875141897
AD678,632.5587048739918
AD679,-71.53729993905955
AD680,917.7458608348885
AD681,1417.5706837592343
AD682,643.7643590445515
AD683,844.681321836391
AD684,402.81110287131423
AD685,1391.0736128558028
AD686,1113.3219463213595
AD687,475.39453466654254
AD688,1392.0042651821013
AD689,558.7766452538168
AD690,342.8980966787233
AD691,982.3692020235975
AD692,292.71524684343717
AD693,-205.5153173420196
AD694,-187.36382190304118
AD695,811.3565463473059
AD696,812.1763307949878
AD697,287.28955921306647
AD698,832.6971242769642
AD699,774.9340688699004
AD700,298.69548753235165
AD701,913.3748480908993
AD702,977.0643184360378
AD703,737.0091182896668
AD704,400.2165880755771
AD705,361.82336481298387
AD706,64.77626825570837
AD707,922.2386461545165
AD708,771.5476052692778
AD709,583.3989789367794
AD710,-140.22851563968152
AD711,543.2572885156798
AD712,475.6775781897022
AD713,14.490216951054776
AD714,-349.30973457391667
AD715,392.6543220631777
AD716,747.1348388975497
AD717,95.5140125815443
AD718,621.2001602020451
AD719,998.7776785662574
AD720,-183.58681270104614
AD721,244.81985754162895
AD722,802.1162309666653
AD723,504.9175935719758
AD724,766.5746072936
AD725,449.06909247796045
AD726,744.1113163791111
AD727,1183.4399748923051
AD728,893.3783505704306
AD729,758.9965494240367
AD730,878.1729678760888
AD731,548.6761840708422
AD732,402.39993907836265
AD733,723.0195959016143
AD734,419.3811875875996
AD735,329.2205989770978
AD736,636.5451825517554
AD737,1094.224325835712
AD738,367.3656479317415
AD739,846.6759993293207
AD740,532.4614807664244
AD741,30.106261139607682
AD742,847.8075114699897
AD743,426.7114316600067
AD744,1179.102880200861
AD745,-131.1107285887024
AD746,-41.004080095700715
AD747,1122.3348049730057
AD748,856.1313799124686
AD749,592.3202965522743
AD750,635.0809236135043
AD751,1056.7669381506594
AD752,117.38449347778021
AD753,-223.3458553940941
AD754,808.8968534078875
AD755,480.7292083620465
AD756,440.6342595271593
AD757,756.6334745373548
AD758,763.3025692273285
AD759,732.527190604878
AD760,-171.25641869226473
AD761,1094.0788485443363
AD762,759.8152294518901
AD763,636.1847742485742
AD764,387.7463595403183
AD765,-170.99602978251625
AD766,522.0756023371488
AD767,296.79923338948083
AD768,4.231010770169178
AD769,-249.08107504115196
AD770,208.6685893976404
AD771,-197.24985512370324
AD772,387.495413160452
AD773,216.21669464855177
AD774,490.50342859066586
AD775,159.2532352228127
AD776,859.4211787191899
AD777,720.643608697403
AD778,550.6047914650313
AD779,637.6977604844893
AD780,738.5821112673999
AD781,609.499956677994
AD782,578.6335253566903
AD783,602.8028743684246
AD784,518.0512245446797
AD785,-58.786346941784416
AD786,283.21656732450424
AD787,301.4097983893763
AD788,453.7254946884739
AD789,768.7109691966922
AD790,198.74069397005962
AD791,944.8766163764348
AD792,961.2496608271325
AD793,1425.7615550122928
AD794,389.4903391654967
AD795,1063.5417101522212
AD796,868.9968688056371
AD797,1149.8182220435456
AD798,61.9813119217913
AD799,97.35314111646449
AD800,1227.2969785496057
AD801,1150.0627966260809
AD802,279.0275351892087
AD803,774.2231258042879
AD804,148.44961682474832
AD805,935.266123355521
AD806,-0.04812932143374837
AD807,1044.313217541217
AD808,417.75524580004947
AD809,650.516854176679
AD810,320.91896153876826
AD811,156.70929798466602
AD812,919.017545436198
AD813,494.19880712418035
AD814,1094.168760027444
AD815,546.9132680414565
AD816,1151.9633454284299
AD817,-154.58803726186437
AD818,520.5827075903518
AD819,-292.15669268851434
AD820,996.3731185577204
AD821,391.0533403218001
AD822,900.5234581685244
AD823,817.9353775768187
AD824,939.0419975687281
AD825,345.1197567527628
AD826,358.4003299785152
AD827,571.5021036970785
AD828,354.77724148706295
AD829,547.879473833604
AD830,494.2472067998499
AD831,-199.46219513721667
AD832,361.7516761956522
AD833,542.3771314660247
AD834,175.12902876665328
AD835,741.4846879712903
AD836,187.75494654112322
AD837,808.3691613682269
AD838,760.1660812498088
AD839,1350.624529301343
AD840,512.6924655189149
AD841,468.44265245349106
AD842,231.37938138600987
AD843,774.3736968201989
AD844,837.1749261281747
AD845,564.9051358365597
AD846,656.8379459685774
AD847,443.83095260029063
AD848,335.2120635443413
AD849,1013.2598996137493
AD850,18.185173095546133
AD851,578.1765555301528
AD852,250.08180688038692
AD853,592.9573622926895
AD854,907.5475555780246
AD855,165.45507156931467
AD856,1127.4766493998663
AD857,238.73603752422582
AD858,286.81269573810437
AD859,760.142797467042
AD860,1334.980353644556
AD861,302.3117209057916
AD862,559.7895932807302
AD863,1122.563850415475
AD864,-41.25470128537063
AD865,627.655512067645
AD866,984.9861672568785
AD867,89.19805501107214
AD868,107.51355373048284
AD869,774.8051210225148
AD870,1178.1720180510524
AD871,738.2250922134393
AD872,439.29838752688215
AD873,490.41442371135554
AD874,556.0151772456837
AD875,403.1857587135004
AD876,-134.63830693082434
AD877,1237.6933536385395
AD878,456.79897719496944
AD879,504.74225033319374
AD880,809.6155968524462
AD881,95.71885556761197
AD882,562.4267167213278
AD883,1305.8771519515408
AD884,430.5178455308984
AD885,911.884445689163
AD886,206.05466994697986
AD887,562.8548534158368
AD888,487.25488432690145
AD889,537.5696064755983
AD890,674.5558623765988
AD891,543.9723244762362
AD892,647.1848454537975
AD893,708.6387070930942
AD894,583.6554269870061
AD895,1035.6194506458805
AD896,697.6247084922685
AD897,799.8598115985873
AD898,126.36640092164919
AD899,960.3770055817816
AD900,567.8285511235605
AD901,384.3155855820304
AD902,419.37084607152303
AD903,597.4850615833096
AD904,19.768631519528753
AD905,1163.6776103901125
AD906,982.1007582510673
AD907,826.1458739769224
AD908,1275.6715652224102
AD909,236.4478611000843
AD910,486.8533319750976
AD911,526.2967800001517
AD912,603.1443962775717
AD913,1220.813008345779
AD914,877.801082636971
AD915,798.4253469255485
AD916,-134.24665739273547
AD917,455.8404001223863
AD918,416.0382025818807
AD919,784.2728057638291
AD920,611.4643012316322
AD921,-151.74038847590793
AD922,857.8771406125126
AD923,1078.2183886330604
AD924,863.9387642422411
AD925,-272.08769735991314
AD926,635.8957903392637
AD927,655.8846086331702
AD928,-126.60520993466412
AD929,346.46858010888843
AD930,897.6470216711399
AD931,507.79499223870414
AD932,1017.0952283369287
AD933,1041.1598329399653
AD934,246.67950558683015
AD935,1136.8406892860235
AD936,1212.7687862147532
AD937,291.82968173554
AD938,241.59572886754893
AD939,513.1616622481948
AD940,740.0785839288266
AD941,936.3886065618304
AD942,95.45650496709698
AD943,596.8220881787287
AD944,200.05316175266307
AD945,544.7350649512551
AD946,404.0347977199351
AD947,1232.9427733416014
AD948,402.888589621871
AD949,530.8623259364032
AD950,-371.77128249225154
AD951,42.53665925779649
AD952,461.2639091438094
AD953,693.3423688259085
AD954,-133.20724911615213
AD955,151.0853766180819
AD956,509.72997994256673
AD957,1149.0310989587497
AD958,408.66909857587154
AD959,205.69412891118088
AD960,1252.2197721417
AD961,899.9524033830866
AD962,529.754699781961
AD963,804.3281686925947
AD964,601.7545822310511
AD965,741.1513453397102
AD966,775.4183352048684
AD967,1028.2117706765162
AD968,567.5239862497707
AD969,617.8812411541802
AD970,508.7474311324951
AD971,196.57643730047675
AD972,157.70516429222755
AD973,1048.5594617528009
AD974,406.8762691213899
AD975,34.13471065305873
AD976,338.751330444063
AD977,263.404739014392
AD978,336.7059876233262
AD979,52.10453723728824
AD980,-3.274483514865551
AD981,761.1733700264407
AD982,474.7063050420595
AD983,373.9505762659534
AD984,665.39434216643
AD985,184.43234696404284
AD986,548.2215959640206
AD987,387.5663672816013
AD988,-280.28829216781946
AD989,608.1570289578182
AD990,422.0318607849463
AD991,1072.5910939864443
AD992,-340.7669950370415
AD993,599.4763210144209
AD994,542.1597790239435
AD995,57.86041914009991
AD996,884.352309663523
AD997,-330.00869587308773
AD998,886.6239066620907
AD999,1084.8354226022598
AD1000,342.2759432141048
AD1001,123.66463946778231
AD1002,18.292361577065094
AD1003,647.3495210354216
AD1004,257.6074070280564
AD1005,321.16326086421395
AD1006,311.3410352901143
AD1007,684.0038261725721
AD1008,495.68843812060265
AD1009,350.72701009455363
AD1010,1034.1953704501939
AD1011,1264.5697861082717
AD1012,209.38664232177655
AD1013,115.78073770719948
AD1014,667.0927759731429
AD1015,616.7164661727751
AD1016,872.9417338908853
AD1017,916.862640518431
AD1018,77.44630690602071
AD1019,659.875596231136
AD1020,615.680004504056
AD1021,1396.732622055688
AD1022,504.7068472776865
AD1023,952.7164178177035
AD1024,953.7651700048813
AD1025,880.8256868188192
AD1026,824.9950680114285
AD1027,401.52638272143383
AD1028,-351.54464091440815
AD1029,873.5826686819029
AD1030,889.9627047694672
AD1031,558.7275092854569
AD1032,851.0149296537085
AD1033,1148.3005500248346
AD1034,736.9662580612479
AD1035,41.967510100986146
AD1036,1112.0418740933173
AD1037,282.24642505401425
AD1038,1329.2735271282886
AD1039,527.9407004758101
AD1040,466.8576184683661
AD1041,508.2488021286114
AD1042,1042.9299502563968
AD1043,1174.164480942833
AD1044,439.0687447261397
AD1045,868.1700354719488
AD1046,758.492348214981
AD1047,799.6051218248184
AD1048,182.65735280963986
AD1049,1220.28125306525
AD1050,-262.7030338123255
AD1051,387.11256249281814
AD1052,129.4226441786168
AD1053,66.70407544823081
AD1054,960.0922916489895
AD1055,422.85407798967276
AD1056,1025.229319080664
AD1057,1166.525789663156
AD1058,1017.6483486539963
AD1059,559.1613465826484
AD1060,1364.571715395623
AD1061,575.4473615630424
AD1062,850.3239407029754
AD1063,562.4454662235704
AD1064,634.2902880586731
AD1065,762.8905936471675
AD1066,1263.7252941165848
AD1067,760.6009534782289
AD1068,-37.79506250633483
AD1069,462.4621301661564
AD1070,808.9057485357231
AD1071,710.9484243015728
AD1072,1024.7856095128218
AD1073,922.463999897723
AD1074,371.9267597770595
AD1075,494.9214702576337
AD1076,640.8504713000053
AD1077,837.5800160725393
AD1078,1046.892276776544
AD1079,1161.3796145205974
AD1080,219.47985075726376
AD1081,533.3450155779695
AD1082,1087.4568577556943
AD1083,455.1886146000181
AD1084,500.44714422864956
AD1085,603.6599636745299
AD1086,760.3446432584188
AD1087,-194.91012765107905
AD1088,663.5410180493744
AD1089,177.02353375259258
AD1090,1081.7172864740187
AD1091,913.9964184788811
AD1092,364.55014382530874
AD1093,1303.4695280228862
AD1094,561.5729759913598
AD1095,312.76357259592
AD1096,147.62461424689877
AD1097,260.7462079962602
AD1098,21.859171635411258
AD1099,523.9344857358855
AD1100,516.6932144741025
AD1101,575.0425495572334
AD1102,520.8374370358414
AD1103,533.5466401186014
AD1104,547.0107892101984
AD1105,532.0144856073704
AD1106,532.649595584338
AD1107,560.6836116033365
AD1108,528.775599491799
AD1109,512.8189959932303
AD1110,532.1574255114925
AD1111,540.4863410223762
AD1112,562.5969619628596
AD1113,544.8183268267234
AD1114,491.3759076888507
AD1115,581.467773788061
AD1116,503.97962953103513
AD1117,492.8079091896068
AD1118,549.3501131334241
AD1119,521.433146675611
AD1120,519.297042162926
AD1121,586.9519500436933
AD1122,539.9832151447062
AD1123,508.76445163419874
AD1124,553.7658715162323
AD1125,541.0063080525246
AD1126,498.7476133441397
AD1127,531.7429235168444
AD1128,571.4750976036127
AD1129,536.6387123232875
AD1130,508.94440831639406
AD1131,540.1055204842406
AD1132,547.5327552261775
AD1133,519.8487840466861
AD1134,556.9610808978988
AD1135,545.2898422905395
AD1136,573.684847001267
AD1137,514.4037607977799
AD1138,561.2283606886743
AD1139,544.1183893301046
AD1140,547.2361568474267
AD1141,517.7074809734535
AD1142,530.1113524701146
AD1143,513.3758220682565
AD1144,503.26669955475484
AD1145,528.261977480388
AD1146,595.8278461528022
AD1147,550.3427638738741
AD1148,551.4842164919415
AD1149,532.7636415312958
AD1150,512.3789052739056
AD1151,518.2367306123393
AD1152,505.49028757582835
AD1153,534.6539412596647
AD1154,551.6443702502146
AD1155,574.7919414041793
AD1156,549.2814323912213
AD1157,534.2749402029468
AD1158,533.7263123762799
AD1159,538.5234356514442
AD1160,521.9382361182685
AD1161,573.653850173412
AD1162,527.9881730040223
AD1163,554.7851819199421
AD1164,533.0078701788594
AD1165,522.8298509925866
AD1166,509.9512723178208
AD1167,522.122784353846
AD1168,586.759979587944
AD1169,577.6574786864306
AD1170,537.9896938952385
AD1171,585.8823537402938
AD1172,559.839149719682
AD1173,510.4930449870393
AD1174,524.3834686174329
AD1175,561.2091202263308
AD1176,519.6536444411953
AD1177,541.7049130822553
AD1178,524.2155594414554
AD1179,520.041732813438
AD1180,539.0251410623745
AD1181,518.7471656516767
AD1182,536.9144582368139
AD1183,497.94915804941354
AD1184,519.3146322106292
AD1185,506.29831885594047
AD1186,550.3178989225117
AD1187,569.7437632234734
AD1188,538.2421823475432
AD1189,562.1862848081224
AD1190,560.4167288956302
AD1191,539.011967446647
AD1192,535.037001986147
AD1193,523.3547415691395
AD1194,537.5946644926217
AD1195,551.7713822334141
AD1196,585.2976383245951
AD1197,612.13766858268
AD1198,560.9170087261465
AD1199,566.1668751767542
AD1200,546.3085719896875
AD1201,555.6842544394696
AD1202,551.7705763477289
AD1203,521.0947926730386
AD1204,564.099854282125
AD1205,502.3101940730438
AD1206,521.6363837969196
AD1207,591.141033049874
AD1208,562.589271951604
AD1209,541.4687576669713
AD1210,520.7538442017172
AD1211,592.0792489732975
AD1212,516.255409172213
AD1213,546.2705844748704
AD1214,585.6142231572481
AD1215,515.1405134409152
AD1216,550.9137497376918
AD1217,554.8722636773292
AD1218,540.2374819941971
AD1219,518.8966892900877
AD1220,554.7280342242706
AD1221,586.7769699785221
AD1222,536.5503813410429
AD1223,550.9559105328948
AD1224,534.2621829733538
AD1225,512.0320526604097
AD1226,591.6712141177901
AD1227,566.0255531777283
AD1228,513.1810130760833
AD1229,554.9683287977581
AD1230,521.7277549817408
AD1231,514.4928461662736
AD1232,540.2909319510558
AD1233,566.2703258642397
AD1234,544.2193963401666
AD1235,563.2810898808419
AD1236,531.5539962319873
AD1237,526.0640302208091
AD1238,502.86198490851496
AD1239,534.550685942267
AD1240,534.3305940081697
AD1241,517.0731080609727
AD1242,546.0538383237505
AD1243,549.6175203892097
AD1244,590.3478900612191
AD1245,511.888642160421
AD1246,553.5782575683694
AD1247,528.2525597273933
AD1248,531.243754595797
AD1249,535.4186040331969
AD1250,561.5724130304405
AD1251,522.6940213916115
AD1252,576.4928630391229
AD1253,567.4268846967283
AD1254,539.8452959919836
AD1255,513.0333634884445
AD1256,534.546981510303
AD1257,587.6725058976107
AD1258,524.2210950593625
AD1259,531.1930128839521
AD1260,544.5132114908596
AD1261,544.5842620387688
AD1262,573.7162954207171
AD1263,511.474110493749
AD1264,520.9989020143752
AD1265,517.7747994583511
AD1266,494.4269625859697
AD1267,536.3980803850849
AD1268,549.672295406959
AD1269,530.5222745333334
AD1270,519.3861841677173
AD1271,496.0678369674763
AD1272,568.2356190430231
AD1273,516.1438195945553
AD1274,548.0597352590245
AD1275,511.0933435560938
AD1276,544.6038528559228
AD1277,517.0993384171207
AD1278,547.5781074996306
AD1279,577.9619631886943
AD1280,559.6991072679849
AD1281,612.5711518744405
AD1282,522.0944041956524
AD1283,521.8813825246099
AD1284,550.3458522404129
AD1285,588.9023605542474
AD1286,551.1113799501346
AD1287,534.3192414274635
AD1288,522.5736353456617
AD1289,518.6623309506596
AD1290,550.1133107248123
AD1291,514.9800407084675
AD1292,565.8200131449443
AD1293,500.98573727624364
AD1294,505.4032147698116
AD1295,496.91115953578594
AD1296,593.2294538725715
AD1297,555.6357107135444
AD1298,601.9812743117565
AD1299,586.5518201121985
AD1300,553.1154333366759
AD1301,542.062144910134
AD1302,578.2490584332285
AD1303,532.6751425926503
AD1304,542.534916448502
AD1305,533.608687629288
AD1306,509.01506480473665
AD1307,587.909867161843
AD1308,529.3859069775325
AD1309,559.0122269110421
AD1310,553.0569335438998
AD1311,557.6643269007496
AD1312,548.5435658758994
AD1313,589.8047274075735
AD1314,554.1667599537587
AD1315,526.3259054760234
AD1316,504.7992622218709
AD1317,552.9334665798955
AD1318,509.5317913328878
AD1319,550.1838396858969
AD1320,594.7484857318453
AD1321,576.1422572766083
AD1322,539.8492500289079
AD1323,550.2098303046042
AD1324,564.004074055039
AD1325,540.4527763685561
AD1326,520.8174878642075
AD1327,568.641887087363
AD1328,558.5383153987988
AD1329,535.5885412622046
AD1330,540.7626370663646
AD1331,582.576651520296
AD1332,533.544118799107
AD1333,509.64883680834953
AD1334,776.1900810723358
AD1335,519.545577682968
AD1336,0.3246349682198115
AD1337,-99.7856842217123
AD1338,-53.25626726918006
AD1339,397.8589127002041
AD1340,457.3153430185879
AD1341,987.3619293065568
AD1342,400.78212748778583
AD1343,513.5007353197774
AD1344,208.1397746112309
AD1345,1125.3846987101851
AD1346,1240.964994118704
AD1347,808.4236836471424
AD1348,87.61255030897576
AD1349,414.76624357361345
AD1350,692.1829158487416
AD1351,148.0210274285314
AD1352,420.30289188166796
AD1353,419.63367763114866
AD1354,-288.2944426862657
AD1355,490.3592784488899
AD1356,76.74710111299873
AD1357,-95.71954396034175
AD1358,-247.90157662373275
AD1359,591.864760850379
AD1360,52.66848503244671
AD1361,219.30977405466444
AD1362,650.5180235568774
AD1363,362.9622619522696
AD1364,122.3315522960936
AD1365,669.7024206550913
AD1366,558.8151567043582
AD1367,629.2792376330832
AD1368,966.2454640617847
AD1369,573.4180863627795
AD1370,911.9681147813477
AD1371,324.2978868095486
AD1372,21.716482215705128
AD1373,708.6682332879055
AD1374,-80.888164082777
AD1375,1038.6467554617557
AD1376,455.59920980958543
AD1377,1034.0043678992533
AD1378,1043.1053186470035
AD1379,455.728809682008
AD1380,12.88133943981893
AD1381,571.3174766314545
AD1382,-11.393257130719576
AD1383,273.36392076599884
AD1384,1057.5383050408805
AD1385,119.32661361312853
AD1386,1481.1646424036176
AD1387,497.8523145103035
AD1388,403.61255637804015
AD1389,760.7100614649347
AD1390,509.35159070868997
AD1391,804.459522563914
AD1392,499.7200771905376
AD1393,873.2631455119439
AD1394,452.4476514210121
AD1395,1252.1217026966087
AD1396,434.79161843985105
AD1397,125.77477638625919
AD1398,-150.93073387483378
AD1399,885.140555782042
AD1400,1300.3459676941225
AD1401,980.9499383549331
AD1402,320.2507992279511
AD1403,851.3995176990819
AD1404,285.066958114826
AD1405,1179.4700384668736
AD1406,603.8433852018833
AD1407,-28.350075260093604
AD1408,759.6460966371584
AD1409,1271.436172818003
AD1410,452.1702381184904
AD1411,512.5215573361507
AD1412,792.0088394101377
AD1413,240.28352198751406
AD1414,132.09469192350832
AD1415,117.63735852241564
AD1416,899.0555321201185
AD1417,477.96961421898584
AD1418,1216.6737114021507
AD1419,204.829659717004
AD1420,373.31165033617094
AD1421,155.29551998426814
AD1422,604.8387754100419
AD1423,813.6902664782182
AD1424,26.419851806027964
AD1425,872.2082654654081
AD1426,770.4897571586758
AD1427,288.84823856411526
AD1428,-91.57769873183548
AD1429,1185.571295923257
AD1430,1169.4590586981526
AD1431,975.3979484665969
AD1432,526.4084576879201
AD1433,1356.7777693785984
AD1434,-31.881078764966276
AD1435,954.2456019485568
AD1436,443.47471817917176
AD1437,608.2416941970047
AD1438,302.5276938846199
AD1439,268.5506831866138
AD1440,-257.27099135405336
AD1441,533.2607351787661
AD1442,627.9534274716017
AD1443,675.3760667439218
AD1444,234.0894139180399
AD1445,1501.908163981312
AD1446,503.57165687152394
AD1447,1226.2324542631327
AD1448,479.8978176519638
AD1449,27.980188216118336
AD1450,117.94657749247915
AD1451,267.00683837668134
AD1452,388.4515120076694
AD1453,93.70628204570028
AD1454,1316.7850037037365
AD1455,715.3408534885099
AD1456,87.85843501324871
AD1457,222.53942220383135
AD1458,540.5193326533475
AD1459,448.4181982794223
AD1460,618.7252440009808
AD1461,1299.498278501952
AD1462,481.5249597192401
AD1463,31.330610008870167
AD1464,853.9523244221676
AD1465,-36.07916086227766
AD1466,-167.3246172509401
AD1467,422.82215334808006
AD1468,-150.1434284379822
AD1469,570.405222446541
AD1470,565.5277085687345
AD1471,317.1788526031206
AD1472,485.25099826043026
AD1473,-344.78492552189425
AD1474,795.6984101547258
AD1475,557.6131963453901
AD1476,1011.3337513703908
AD1477,934.7593216149684
AD1478,465.7816003121577
AD1479,374.6283078733711
AD1480,963.8859945566115
AD1481,637.8972349594832
AD1482,31.47583800405596
AD1483,177.00855714136617
AD1484,619.7846777361286
AD1485,150.85930970857362
AD1486,-29.546806492074325
AD1487,625.3999130757551
AD1488,816.9853455553174
AD1489,-115.09004832928707
AD1490,515.6547078422151
AD1491,584.1343599630403
AD1492,806.5902935386033
AD1493,1061.9123883537109
AD1494,611.5594934820855
AD1495,12.871130061052327
AD1496,1219.6528744175794
AD1497,515.3865619543866
AD1498,-55.114473764846935
AD1499,548.771879811629
AD1500,668.528430831304
AD1501,-3.409822276920636
AD1502,1246.0035426072773
AD1503,244.89097921934592
AD1504,683.390161180923
AD1505,958.2958139235467
AD1506,590.1246445227467
AD1507,707.6881660272057
AD1508,638.4857935805281
AD1509,76.42185846868699
AD1510,908.6254320390784
AD1511,561.2171929274208
AD1512,672.9139337587663
AD1513,507.4417443069384
AD1514,986.0095701853926
AD1515,649.4627252618617
AD1516,710.8124870097421
AD1517,1419.1280612745045
AD1518,-137.6788443060019
AD1519,497.36752724521
AD1520,446.1782756751559
AD1521,11.166146745936771
AD1522,546.5493554511417
AD1523,686.291645390469
AD1524,527.5845507417752
AD1525,500.5820319464864
AD1526,212.18064761456162
AD1527,561.9649636133726
AD1528,834.6697739613459
AD1529,1418.0597855434494
AD1530,290.0912007402924
AD1531,400.6560732507081
AD1532,1120.0527109985146
AD1533,501.7655597701804
AD1534,588.2568391590013
AD1535,587.8129112556411
AD1536,401.33577334005906
AD1537,1095.0869097535956
AD1538,-323.018841810626
AD1539,572.6468632946306
AD1540,1186.7522839395397
AD1541,922.7779456301699
AD1542,509.30357928151295
AD1543,427.1676269657439
AD1544,50.32900221429168
AD1545,715.7036681878482
AD1546,895.3941692213924
AD1547,530.784728125342
AD1548,-101.32034927456488
AD1549,782.2225846149353
AD1550,606.5244776593532
AD1551,374.4808540509106
AD1552,-6.696308652411403
AD1553,562.1135635637071
AD1554,270.0279421721532
AD1555,660.7588638460251
AD1556,-32.043065985079124
AD1557,620.7556778768425
AD1558,966.1633427209762
AD1559,161.5464019531663
AD1560,707.8171140716757
AD1561,773.4177472391519
AD1562,1268.7490297675017
AD1563,655.2043934402997
AD1564,765.3543570800786
AD1565,899.9857229509756
AD1566,70.85784883386305
AD1567,274.57468854035847
AD1568,1062.6666551643611
AD1569,-361.56557784523534
AD1570,1168.7264336744697
AD1571,812.1316318005557
AD1572,953.6079813170207
AD1573,1147.4660660241361
AD1574,562.7617553717802
AD1575,684.9054479217692
AD1576,-81.71129529799333
AD1577,-105.58171522961521
AD1578,809.9924430221835
AD1579,-146.71438601165073
AD1580,143.6834803715052
AD1581,684.8468266890674
AD1582,192.89765959675924
AD1583,1342.8034971175866
AD1584,364.03329461595354
AD1585,-42.73986985208552
AD1586,118.02482260029547
AD1587,842.3903356324614
AD1588,155.2551784338691
AD1589,296.0808223318344
AD1590,119.71764546867382
AD1591,237.82563025509478
AD1592,949.9452057474015
AD1593,545.5763553518385
AD1594,274.4198786537712
AD1595,176.3245512072092
AD1596,321.1172220599469
AD1597,147.77928596953836
AD1598,490.32779521803263
AD1599,533.5011674664223
AD1600,5.280416442658861
AD1601,-65.79655434820131
AD1602,156.12661347747053
AD1603,319.41155178791723
AD1604,19.224024053077756
AD1605,249.01185980178445
AD1606,1443.0945812513337
AD1607,568.2682328145858
AD1608,105.95398007550227
AD1609,1078.8052026929154
AD1610,229.3165656866579
AD1611,-123.15318074608814
AD1612,621.1146583795536
AD1613,817.1820037660958
AD1614,1419.5854751566767
AD1615,1076.4199860560548
AD1616,268.11175150430324
